scene_id,scene_label,seed,candidate_idx,orientation_deg,line_count,stride_score,full_score,stride_ga_fitness,full_ga_fitness,stride_coverage_pct,full_coverage_pct,stride_excess_overlap_pct,full_excess_overlap_pct,full_feasible_97_3,is_base_layout
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,11,0.0,116,15050.259588847004,15078.028894367864,15050.259588847004,15078.028894367864,98.0,96.66666666666667,4.025008863475692,4.392555148206913,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,1,0.0,116,15038.242895871928,15038.23927534267,15038.242895871928,15038.23927534267,100.0,99.33333333333333,0.010936108263687959,0.009729265177550165,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,2,0.0,116,15038.976490893674,15039.019503058857,15038.976490893674,15039.019503058857,98.0,98.66666666666667,0.279215926129565,0.2935533145237118,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,3,0.0,116,15040.29862177856,15040.436997335706,15040.29862177856,15040.436997335706,100.0,99.33333333333333,0.5963899849750482,0.6425151706902447,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,4,0.0,116,15041.64381358536,15042.783736081168,15041.64381358536,15042.783736081168,98.0,98.66666666666667,1.126238880636964,1.50621304590636,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,5,0.0,116,15041.54786658542,15043.134795185346,15041.54786658542,15043.134795185346,100.0,99.33333333333333,1.0589946395010783,1.5879708394764744,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,6,0.0,116,15043.72897904743,15043.700937033107,15043.72897904743,15043.700937033107,100.0,98.66666666666667,1.7432892525713253,1.73394191446407,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,7,0.0,116,15047.861040749014,15074.59113472374,15047.861040749014,15074.59113472374,100.0,96.66666666666667,3.0606539008639513,3.0817963368838805,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,8,0.0,116,15051.24091100078,15047.676824138394,15051.24091100078,15047.676824138394,98.0,98.66666666666667,4.246510622955931,3.058481668827949,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,10,9,0.0,116,15051.251333458928,15047.486620245665,15051.251333458928,15047.486620245665,98.0,98.0,4.329880161206012,3.0749757567849927,0,0
